date,code,name,family_id,close,fwd_ret_5,is_trainable,vol_20_relative,vol_20,ret_5,vol_60_relative,amplitude,intraday_range,drawdown_20,ret_5_rolling_zscore,drawdown_60,month_cos,vol_5,ret_3,volume_chg_5,volume_chg_5_clipped,ma_gap_20_60,family_CSI_A50,ret_3_rolling_zscore,family_CSI_A500,ret_60_rolling_zscore,vol_60,ret_20,ret_20_rolling_zscore,ret_60,family_CSI_A100,family_CSI_2000,ret_10
2020-05-25,510500,中证500ETF南方,CSI_500,4.79,0.0546972860125261,True,0.8949632446711506,0.0110517801001997,-0.0309528626340278,0.9381832305754738,1.060070671378095,0.0106471816283925,-0.0423830467812874,-1.3328853639473524,-0.083779648048967,-0.8660254037844387,0.0113390103354322,-0.0344688570852651,0.0338720360409787,0.0338720360409787,0.0095651364058129,0.0,-1.537382722577885,0.0,-2.008980699396227,0.0182146879688808,-0.0131850020601566,-2.394187003614134,-0.1011446800525426,0.0,0.0,-0.0319320937752628
2020-05-25,512100,中证1000ETF南方,CSI_1000,1.963,0.0611309220580744,True,0.8943309620082452,0.0125184920670287,-0.0282178217821782,0.9319179392520457,0.967906265919506,0.009679062659195,-0.0438382854359473,-1.0970056652236628,-0.0978860294117647,-0.8660254037844387,0.0145124811901033,-0.0363279332351496,0.1447440957904253,0.1447440957904253,0.0031716464872757,0.0,-1.3965175724290169,0.0,-1.999924937974361,0.0210818993738893,-0.0175175175175175,-2.2832809409076056,-0.1113626075147125,0.0,0.0,-0.0272547076313179
2020-05-25,512500,中证500ETF华夏,CSI_500,2.683,0.0514349608647037,True,0.8894519687940261,0.0104150548976106,-0.0286024619840695,0.9239256533105743,1.0381905821282915,0.0104360790160268,-0.040757954951734,-1.3194176796004682,-0.0811643835616439,-0.8660254037844387,0.0110912144181874,-0.0335014409221902,-0.0201524080822992,-0.0201524080822992,0.0093464853641556,0.0,-1.5657221616666668,0.0,-1.9214307604673806,0.0170673508035859,-0.0128771155261222,-2.4018932992035684,-0.0951096121416525,0.0,0.0,-0.0307080924855491
2020-05-26,510300,沪深300ETF华泰柏瑞,CSI_300,3.372,0.0344009489916963,True,1.0681609610271912,0.009659583813746,-0.0231749710312861,0.9614607767400197,0.9621166566446192,0.0094899169632265,-0.0262777938203869,-1.3024970732293728,-0.0908600700997573,-0.8660254037844387,0.0141485341008002,-0.0111436950146628,0.7082875049753508,0.7082875049753508,0.0144061980964127,0.0,-0.6989357942818066,0.0,-0.8158614884485673,0.0171786991191365,0.0123086160312217,-1.4058610048043665,-0.057837384744342,0.0,0.0,-0.0237405906195715
2020-05-26,510310,沪深300ETF易方达,CSI_300,3.184,0.0314070351758792,True,1.0419387789817665,0.0093641735985925,-0.0209102091020909,0.9517182186286116,1.2746972594008934,0.0125628140703517,-0.0239117106069894,-1.2476433502967361,-0.0803004043905256,-0.8660254037844387,0.0133033776740852,-0.0087173100871731,0.4941327845715686,0.4941327845715686,0.0142677740372945,0.0,-0.6078370289201888,0.0,-0.7474060349143122,0.0162146284339892,0.0140127388535031,-1.290624330657687,-0.0501193317422433,0.0,0.0,-0.0209102091020909
2020-05-26,510500,中证500ETF南方,CSI_500,4.884,0.0331695331695331,True,0.9715453323579495,0.0118624900284739,-0.02359056377449,0.9451065681717556,1.670146137787058,0.0163800163800163,-0.02359056377449,-0.967145109771851,-0.0657995409334352,-0.8660254037844387,0.0144974878514189,-0.0030618493570115,0.8983216444113185,0.8983216444113185,0.0112153534321122,0.0,-0.14516869674585936,0.0,-1.0445004225718038,0.0181205242797589,0.0118085767557489,-1.1853751620105308,-0.0585967617579027,0.0,0.0,-0.015521064301552
2020-05-26,512100,中证1000ETF南方,CSI_1000,2.009,0.0353409656545546,True,0.9790438708695679,0.0135749600747927,-0.0214320506575742,0.9364736144280326,2.343352012226175,0.022896963663514,-0.0214320506575742,-0.7889916982999006,-0.0767463235294119,-0.8660254037844387,0.0172803822374588,0.0039980009995002,0.0301484405068257,0.0301484405068257,0.0047877031624039,0.0,0.17436528906361376,0.0,-1.0644485167845161,0.0209090114826703,0.011071967790639,-0.9343815680537679,-0.0590163934426228,0.0,0.0,-0.0069204152249136
2020-05-26,512500,中证500ETF华夏,CSI_500,2.735,0.0299817184643511,True,0.9732362475521456,0.0112703275134133,-0.0221666070790133,0.9391485082157309,1.6399552739470755,0.0160877513711151,-0.0221666070790133,-0.9721449705446762,-0.0633561643835616,-0.8660254037844387,0.0139203771624047,-0.0014603870025556,0.3956988337205365,0.3956988337205365,0.0109224573370421,0.0,-0.07866722596646074,0.0,-1.0439076946155628,0.0170563352969463,0.0110905730129389,-1.1867235985156406,-0.0565712314591239,0.0,0.0,-0.01512423478574
2020-05-27,510300,沪深300ETF华泰柏瑞,CSI_300,3.354,0.0396541443053071,True,1.0519308601286694,0.0094661031335663,-0.0238649592549475,0.9766218916681775,0.9193357058125784,0.0092426952892069,-0.0314755991914524,-1.2537655036641453,-0.09571313022378,-0.8660254037844387,0.0141524875688346,0.0090252707581228,0.1702646969201535,0.1702646969201535,0.0163689587191591,0.0,0.4411964204060758,0.0,-1.02349521894623,0.0171877629267923,0.0166717187026372,-1.1202925516433082,-0.0631284916201116,0.0,0.0,-0.0314755991914524
2020-05-27,510310,沪深300ETF易方达,CSI_300,3.168,0.0366161616161615,True,1.0212970601531284,0.0091147772792276,-0.0198019801980198,0.9705999878963693,0.816582914572872,0.0082070707070707,-0.0288166768853463,-1.1476422731134837,-0.0849220103986135,-0.8660254037844387,0.0132704922050883,0.0089171974522292,-0.0889888585627225,-0.0889888585627225,0.0162149029218516,0.0,0.4525854184640813,0.0,-0.95934034709162,0.0162230932420906,0.0193050193050192,-0.9780885561577982,-0.0554561717352415,0.0,0.0,-0.0288166768853463
2020-05-27,510500,中证500ETF南方,CSI_500,4.852,0.0383347073371804,True,0.9455246162088023,0.0113772210590843,-0.0219713767385607,0.9580711862403277,1.187551187551184,0.0119538334707336,-0.0299880047980806,-0.8646080985796498,-0.0719204284621268,-0.8660254037844387,0.0144161649846818,0.0085221367699024,0.3783159076388434,0.3783159076388434,0.0134200346390382,0.0,0.325382082756065,0.0,-1.1444013366837498,0.0181353660933009,0.0210437710437711,-0.7695574225622182,-0.0644041650597762,0.0,0.0,-0.0272654370489173
2020-05-27,512100,中证1000ETF南方,CSI_1000,1.996,0.0410821643286571,True,0.9575359378772325,0.0131126518905718,-0.0201276386843396,0.9496852823057812,1.2444001991040277,0.0125250501002003,-0.0277642474427666,-0.7026181630159262,-0.0827205882352941,-0.8660254037844387,0.0172217368430443,0.0168110035659703,-0.3258619887154079,-0.3258619887154079,0.0069965353695045,0.0,0.6187534829796778,0.0,-1.10028227772932,0.0209215164913528,0.0209718670076726,-0.5000586554445682,-0.0651053864168617,0.0,0.0,-0.021088769004414
2020-05-27,512500,中证500ETF华夏,CSI_500,2.718,0.0360559234731419,True,0.9419901506029038,0.0107488387388894,-0.020893371757925,0.9563089700515205,1.0603290676416788,0.0106696100073583,-0.0282445477297104,-0.8766112683674339,-0.0691780821917807,-0.8660254037844387,0.0138600171943976,0.0077864293659621,0.0075801741913177,0.0075801741913177,0.0130772222942558,0.0,0.30956162860193126,0.0,-1.1507207855117456,0.0170697262816078,0.0206533984228314,-0.7398373659704773,-0.0627586206896552,0.0,0.0,-0.0261554998208527
2020-05-28,510300,沪深300ETF华泰柏瑞,CSI_300,3.359,0.0387019946412623,True,1.0516335351821924,0.0094141645944668,-0.0149560117302053,0.9509208222128666,2.057245080500893,0.0205418279249776,-0.0300317643661565,-0.8098138256676785,-0.094365057967107,-0.8660254037844387,0.0142790763494626,0.0099218280216475,0.2010359228727474,0.2010359228727474,0.0174315810444005,0.0,0.4454942530035791,0.0,-0.07846932867003756,0.0164649754706585,0.0129674306393245,-1.198353547628957,-0.0241138872748402,0.0,0.0,-0.0206997084548105
2020-05-28,510310,沪深300ETF易方达,CSI_300,3.17,0.0359621451104099,True,1.0140087350889224,0.0089762400089893,-0.0130759651307597,0.959251555469349,2.0202020202020217,0.0201892744479495,-0.0282035561005518,-0.7835587243753557,-0.0843443096476026,-0.8660254037844387,0.0133295949176505,0.010197578075207,-0.0799367638751999,-0.0799367638751999,0.0172360954061736,0.0,0.48376953345785406,0.0,-0.19230700237717369,0.0157120712592356,0.01213282247765,-1.2261488915045562,-0.0240147783251232,0.0,0.0,-0.0191831683168317
2020-05-28,510500,中证500ETF南方,CSI_500,4.838,0.0431996692848284,True,0.9584637408485306,0.0113632811293384,-0.0124515207185139,0.9036444682723849,1.9167353668590263,0.0192228193468375,-0.0327868852459015,-0.5439833208563771,-0.0745983167559295,-0.8660254037844387,0.0136802817921073,0.0100208768267222,0.1415994858623783,0.1415994858623783,0.0147618701826819,0.0,0.3263553845730471,0.0,-0.14272765190175024,0.0168518318913352,0.0217529039070749,-0.7222882717774805,-0.01586655817738,0.0,0.0,-0.024793388429752
2020-05-28,512100,中证1000ETF南方,CSI_1000,1.99,0.0507537688442212,True,0.9584376086719443,0.0129492002082646,-0.0054972513743127,0.8864305458778229,1.9038076152304515,0.0190954773869345,-0.0306867998051632,-0.2587498494414685,-0.0854779411764706,-0.8660254037844387,0.0154564675835335,0.0137544574630665,-0.4492298470119107,-0.4492298470119107,0.0083762236350792,0.0,0.4291100044182431,0.0,-0.15162596567542871,0.0192065578010223,0.0268317853457171,-0.2654396649868062,-0.004004004004004,0.0,0.0,-0.0163124073158675
2020-05-28,512500,中证500ETF华夏,CSI_500,2.703,0.0425453200147984,True,0.9610556424648344,0.0108060115018897,-0.013143483023001,0.9090508608705231,1.8763796909492327,0.0188679245283019,-0.0336074365391492,-0.5987148481419056,-0.0743150684931507,-0.8660254037844387,0.0129772509179662,0.0074543421543049,0.0837924527984863,0.0837924527984863,0.0143418321968573,0.0,0.2301207898220774,0.0,-0.2848262501970466,0.0159131983118493,0.0184626978146194,-0.8174075849452416,-0.0206521739130434,0.0,0.0,-0.0255948089401586
2020-05-29,510300,沪深300ETF华泰柏瑞,CSI_300,3.375,0.0405925925925925,True,1.0471508790825343,0.0093395063569161,0.0153429602888086,0.9046895988019199,1.3694551949985192,0.0136296296296297,-0.0254114929252093,0.588412913957616,-0.0900512267457536,-0.8660254037844387,0.0070344952981646,0.0008896797153026,-0.5291088717971045,-0.5291088717971045,0.0190203165898044,0.0,-0.0721864036366271,0.0,-0.8980976687479788,0.0155403489651692,0.0104790419161677,-1.1787617467186937,-0.0585774058577406,0.0,0.0,-0.0105540897097625
