date,code,name,family_id,close,ret_1,ret_3,ret_5,ret_10,ret_20,ret_60,vol_5,vol_20,vol_60,ma_gap_5_20,ma_gap_20_60,drawdown_20,drawdown_60,amount_log,amount_z20,turnover_rate,amplitude,intraday_range,volume_chg_5,liquidity_shock_20,month_sin,month_cos,days_since_start,family_CSI_1000,family_CSI_2000,family_CSI_300,family_CSI_500,family_CSI_800,family_CSI_A100,family_CSI_A50,family_CSI_A500,fwd_ret_5,is_trainable
2021-07-12,510310,沪深300ETF易方达,CSI_300,4.461,0.013633265167007691,0.0,0.010876954452753163,-0.018913569386408535,-0.011084016847705547,0.052370842179759514,0.009756437543684405,0.009926408946532125,0.010345050034341408,-0.004738910724312095,0.002078050683431032,-0.018913569386408535,-0.03169090514434558,0.0,,,1.7723244717109816,0.017484868863483587,0.45441132134080053,,-0.4999999999999997,-0.8660254037844388,783,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-07-12,510500,中证500ETF南方,CSI_500,6.503,0.014825218476903768,0.022323534035529002,0.031730921783277743,0.014192139737991383,0.029607346421786085,0.12547594323295264,0.006885114388853414,0.008462164483969182,0.006977460701876274,0.008823970865886821,0.023402151036038266,0.0,0.0,0.0,,,1.4357053682896324,0.014147316623096977,0.4748002172774741,,-0.4999999999999997,-0.8660254037844388,783,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0009226510841151558,True
2021-07-12,512100,中证1000ETF南方,CSI_1000,2.8,0.02003642987249532,0.027146001467351466,0.03857566765578624,0.035502958579881616,0.06788710907704032,0.19504908237302598,0.010373171003057442,0.012945629126522239,0.010339964254690266,0.021703835028459517,0.05262640946057462,0.0,0.0,0.0,,,2.112932604735877,0.020714285714285654,0.07716534120168506,,-0.4999999999999997,-0.8660254037844388,783,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008928571428571397,True
2021-07-12,512500,中证500ETF华夏,CSI_500,3.599,0.01380281690140861,0.020992907801418603,0.03064146620847663,0.015232722143864619,0.028873642081189255,0.121183800623053,0.006437766927675787,0.008108029291451543,0.006751816463390516,0.00895607529948661,0.023196540704602864,0.0,0.0,0.0,,,1.633802816901416,0.016115587663239863,-0.20286102172164122,,-0.4999999999999997,-0.8660254037844388,783,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0019449847179771051,True
2021-07-13,159845,中证1000ETF华夏,CSI_1000,2.878,0.003836763167073709,0.029695885509839037,0.05113221329437545,0.04998175848230568,0.08440090429540326,0.18827415359207267,0.007210445718600913,0.010736688890717605,0.008576711742626171,0.029848026531579253,0.05575898267912449,0.0,0.0,0.0,,,1.0812696198116545,0.01077136900625439,-0.23713599338207492,,-0.4999999999999997,-0.8660254037844388,104,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010423905489923668,True
2021-07-13,510300,沪深300ETF华泰柏瑞,CSI_300,4.777,0.0033606385213189593,0.012719949120203689,0.014655904842820755,-0.006034124011652042,0.0031499370012599837,0.04850746268656714,0.010193059377320818,0.010469374761746766,0.010838247858887871,-0.0022934332063879737,0.0006421525796638239,-0.017078189300411606,-0.030641233766233733,0.0,,,0.9661835748792326,0.009629474565627016,-0.09234829325573435,,-0.4999999999999997,-0.8660254037844388,784,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.006489428511618156,True
2021-07-13,510310,沪深300ETF易方达,CSI_300,4.475,0.0031383097960098194,0.012214431124179859,0.01404939950147277,-0.006218076837663844,0.003588248486207757,0.049237983587338885,0.009679851762302526,0.00960623810430204,0.010326594878667151,-0.0021332495003705265,0.0014692323261098483,-0.015834616230481657,-0.028652051226394692,0.0,,,0.9414929388029746,0.009385474860335353,-0.09163372881298626,,-0.4999999999999997,-0.8660254037844388,784,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0062569832402233905,True
2021-07-13,510500,中证500ETF南方,CSI_500,6.566,0.009687836383207804,0.033690176322418,0.041891463027610376,0.03222763716396804,0.052918537524053955,0.1256643236756385,0.005921734454518131,0.007954469338932433,0.006980581914978523,0.01452130132291174,0.02404722842311946,0.0,0.0,0.0,,,1.3532215900353695,0.013402375875723436,-0.2881972932287914,,-0.4999999999999997,-0.8660254037844388,784,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.00746268656716409,True
2021-07-13,512100,中证1000ETF南方,CSI_1000,2.822,0.007857142857143007,0.03218727139722022,0.05219985085756895,0.05219985085756895,0.08413369189396835,0.18771043771043772,0.007610456853625772,0.012732569054843733,0.010258016614568698,0.027953312021411048,0.05385077433339425,0.0,0.0,0.0,,,1.107142857142862,0.01098511693834165,-0.12585621692998694,,-0.4999999999999997,-0.8660254037844388,784,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008858965272856123,True
2021-07-13,512500,中证500ETF华夏,CSI_500,3.634,0.00972492358988597,0.03267973856209139,0.0400686891814539,0.030921985815602904,0.05028901734104041,0.12299134734239803,0.0057477554839300265,0.0077612338234972515,0.006780185793472354,0.01442512874498525,0.02375369558568652,0.0,0.0,0.0,,,1.278132814670737,0.012658227848101217,-0.09539606830687775,,-0.4999999999999997,-0.8660254037844388,784,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.008255365987892116,True
2021-07-14,159845,中证1000ETF华夏,CSI_1000,2.848,-0.010423905489923668,0.013523131672597888,0.024829075206908913,0.028901734104046284,0.0949634755863129,0.18321562110510992,0.010880875972201411,0.009779160871709642,0.008669750481785515,0.03024036281179132,0.05752014324082366,-0.010423905489923668,-0.010423905489923668,0.0,,,1.1813759555246786,0.011938202247191101,0.028117820158078954,,-0.4999999999999997,-0.8660254037844388,105,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02106741573033699,True
2021-07-14,510300,沪深300ETF华泰柏瑞,CSI_300,4.72,-0.01193217500523347,0.005753249520562553,-0.008611636210880125,-0.02418854661980563,0.006182050735450861,0.042402826855123754,0.010732749662151299,0.010262178843403422,0.01092690944102609,-0.004322539255177116,0.00027352009846737246,-0.02880658436214001,-0.04220779220779225,0.0,,,1.3188193426837054,0.013347457627118774,0.09444204871960027,,-0.4999999999999997,-0.8660254037844388,785,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.013771186440677985,True
2021-07-14,510310,沪深300ETF易方达,CSI_300,4.423,-0.011620111731843519,0.004998863894569494,-0.00851826944631251,-0.024266490183101785,0.0059131225835795664,0.042422814046664925,0.010218847371192746,0.009441590527908855,0.010423595824371565,-0.004130561666591759,0.0010861992763666617,-0.027270727952496077,-0.03993922292164098,0.0,,,1.0726256983240234,0.010852362649785223,0.348142621242268,,-0.4999999999999997,-0.8660254037844388,785,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.013565453312231357,True
2021-07-14,510500,中证500ETF南方,CSI_500,6.522,-0.0067011879378616745,0.01779026217228452,0.02531048577267736,0.020018767594619957,0.05911010068203959,0.11697208426100358,0.008819478492293862,0.007464428665355177,0.007069551687532508,0.01667963010975715,0.025101142840268098,-0.0067011879378616745,-0.0067011879378616745,0.0,,,1.1270179713676491,0.011346212818153916,0.6488675962166432,,-0.4999999999999997,-0.8660254037844388,785,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.012266176019625874,True
2021-07-14,512100,中证1000ETF南方,CSI_1000,2.783,-0.013819985825655579,0.013843351548269434,0.02090975788701388,0.02391464311994107,0.08966327329678947,0.17426160337552732,0.012150298910278488,0.012299657479330569,0.010461309850187612,0.02781633446227305,0.055490079894775945,-0.013819985825655579,-0.013819985825655579,0.0,,,1.8426647767540767,0.018684872439813167,0.42665741369452337,,-0.4999999999999997,-0.8660254037844388,785,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02371541501976293,True
2021-07-14,512500,中证500ETF华夏,CSI_500,3.612,-0.006053935057787507,0.017464788732394432,0.02468085106382989,0.02120441051738764,0.05892700087950753,0.11619283065512964,0.008387465298097934,0.007022552474018381,0.0068544519921923544,0.016469253138520434,0.02481040874179241,-0.006053935057787507,-0.006053935057787507,0.0,,,1.0731975784259808,0.01079734219269107,0.528742277466673,,-0.4999999999999997,-0.8660254037844388,785,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.009689922480620172,True
2021-07-15,159845,中证1000ETF华夏,CSI_1000,2.836,-0.004213483146067398,-0.010812696198116534,0.0146690518783541,0.0403521643433602,0.0718065003779289,0.1632485643970467,0.011589795720916547,0.00948646753364815,0.008615095287055225,0.029666455753412535,0.058471214073403166,-0.014593467685893091,-0.014593467685893091,0.0,,,2.0014044943820206,0.02009873060648799,-0.12967792934095668,,-0.4999999999999997,-0.8660254037844388,106,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03208744710860367,True
2021-07-15,510300,沪深300ETF华泰柏瑞,CSI_300,4.788,0.014406779661017,0.005671077504725952,0.015051939792241065,-0.009720785935884102,0.018290089323692138,0.05369718309859173,0.01173276536933926,0.01072887495728082,0.011063157634497915,-0.0022381237587869585,0.00032233764868694337,-0.014814814814814836,-0.02840909090909083,0.0,,,1.906779661016946,0.018796992481202975,0.0830755864465682,,-0.4999999999999997,-0.8660254037844388,786,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0004177109440266502,True
2021-07-15,510310,沪深300ETF易方达,CSI_300,4.485,0.01401763508930598,0.005379959650302579,0.014476362813843124,-0.007084348018596365,0.018161180476730987,0.05256981929124627,0.011233930258658752,0.009924035199444911,0.010554741930803939,-0.0021531422419592827,0.0011451667228021822,-0.013635363976247983,-0.026481441285001073,0.0,,,1.8539452860049908,0.018283166109253228,0.09529448073973112,,-0.4999999999999997,-0.8660254037844388,786,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0008918617614268598,True
2021-07-15,510500,中证500ETF南方,CSI_500,6.538,0.0024532352039252636,0.005382131324004336,0.029282115869017522,0.034657382497230715,0.055026625786670946,0.10532544378698239,0.008263565220966183,0.0074208519731875245,0.006917164470456301,0.019792825688360827,0.02613128356864891,-0.004264392324093702,-0.004264392324093702,0.0,,,1.4412756823060322,0.014377485469562468,0.5012272596015015,,-0.4999999999999997,-0.8660254037844388,786,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.014377485469562412,True
2021-07-15,512100,中证1000ETF南方,CSI_1000,2.775,-0.002874595759971288,-0.008928571428571397,0.014996342355523051,0.03893672781729696,0.06936416184971095,0.1548064918851435,0.012572709050980456,0.012079973727499152,0.01038125457352048,0.02742884547986635,0.05644726500334518,-0.01665485471296957,-0.01665485471296957,0.0,,,1.9403521379805901,0.019459459459459396,0.27209720703113316,,-0.4999999999999997,-0.8660254037844388,786,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03171171171171183,True
2021-07-15,512500,中证500ETF华夏,CSI_500,3.619,0.0019379844961240345,0.005557099194220649,0.028417163967036085,0.03223046206503155,0.055102040816326525,0.10234541577825174,0.00780729981839224,0.006996517816770313,0.006649752485273209,0.019410333314469952,0.025887634796154746,-0.004127682993945947,-0.004127682993945947,0.0,,,1.328903654485051,0.013263332412268593,0.7143209654986764,,-0.4999999999999997,-0.8660254037844388,786,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01381597126277967,True
2021-07-16,159845,中证1000ETF华夏,CSI_1000,2.844,0.0028208744710860323,-0.011813759555246772,0.012099644128113818,0.050609530845954875,0.06556762832521534,0.14862681744749584,0.011513860577216291,0.009408374595686542,0.008443863369444997,0.02887006667868075,0.059333358787369894,-0.011813759555246772,-0.011813759555246772,0.0,,,1.445698166431591,0.014416315049226415,0.2633306085101945,,-0.4999999999999997,-0.8660254037844388,107,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02390998593530247,True
2021-07-16,510300,沪深300ETF华泰柏瑞,CSI_300,4.737,-0.01065162907268169,-0.008373456144023406,0.009375665885361206,0.009160630592245367,0.006373486297004405,0.014346895074946575,0.012902704477606502,0.011038359727450877,0.010586829700560015,-0.0007037889053455038,0.0004028274987566416,-0.025308641975308688,-0.03875811688311681,0.0,,,1.1069340016708424,0.011188515938357596,-0.13137637046875184,,-0.4999999999999997,-0.8660254037844388,787,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00021110407430868783,True
2021-07-16,510310,沪深300ETF易方达,CSI_300,4.449,-0.00802675585284296,-0.005810055865921759,0.010906612133606108,0.009988649262201887,0.009072352007257978,0.017379373427852673,0.011904142640642724,0.010124963366095382,0.010075163808404486,-0.0004483701744161239,0.0013094587819788561,-0.02155267209148881,-0.03429563707401784,0.0,,,1.0256410256410313,0.010339402112834404,-0.154344047185502,,-0.4999999999999997,-0.8660254037844388,787,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0013486176668915384,True
2021-07-16,510500,中证500ETF南方,CSI_500,6.547,0.0013765677577239899,-0.002893694791349377,0.021691635455680203,0.04517879948914416,0.04551261577770682,0.09518233522917363,0.008258149355923011,0.007194260374270132,0.006816507928814418,0.021867450569554636,0.026856844668637914,-0.002893694791349377,-0.002893694791349377,0.0,,,1.1777301927194854,0.011761111959676182,-0.03991590690946023,,-0.4999999999999997,-0.8660254037844388,787,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.010997403390865967,True
2021-07-16,512100,中证1000ETF南方,CSI_1000,2.778,0.00108108108108107,-0.015591778880226781,0.012021857923497192,0.050680786686838175,0.059496567505720854,0.1418002466091246,0.012584288085254523,0.011976024725180119,0.010298575481479244,0.026908716364104635,0.05711822883585871,-0.015591778880226781,-0.015591778880226781,0.0,,,1.9459459459459396,0.019438444924405985,0.17965800371228036,,-0.4999999999999997,-0.8660254037844388,787,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024478041756659463,True
2021-07-16,512500,中证500ETF华夏,CSI_500,3.626,0.0019342359767891004,-0.0022014309301046087,0.021408450704225368,0.04435483870967749,0.0455594002306805,0.0944763054633262,0.007715382544768119,0.0067138324690691606,0.006576842570963335,0.0214279664605741,0.026626218516621947,-0.0022014309301046087,-0.0022014309301046087,0.0,,,1.1052777010223829,0.011031439602868185,1.7566139526611435,,-0.4999999999999997,-0.8660254037844388,787,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.010479867622724903,True
2021-07-19,159845,中证1000ETF华夏,CSI_1000,2.829,-0.0052742616033754075,-0.006671348314606584,-0.0132542727589815,0.034747622531090094,0.04352637403172266,0.14256865912762517,0.005953431693593703,0.009105690001260882,0.008496005063478314,0.023953388001726417,0.05920672512206426,-0.01702571230020844,-0.01702571230020844,0.0,,,1.0548523206750986,0.010604453870625592,0.057382384629197425,,-0.4999999999999997,-0.8660254037844388,110,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01873453517143875,True
2021-07-19,510300,沪深300ETF华泰柏瑞,CSI_300,4.759,0.004644289634790022,0.008262711864406969,-0.00042007981516478665,0.012337800467985716,0.012553191489361737,0.0208065208065209,0.011138297631559374,0.011068995963615587,0.010598225204306743,-0.0014067059984463892,0.0006828233168405529,-0.02078189300411526,-0.03429383116883111,0.0,,,1.7310534093307968,0.017230510611472967,-0.4435224551859088,,-0.4999999999999997,-0.8660254037844388,790,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.04118512292498433,True
2021-07-19,510310,沪深300ETF易方达,CSI_300,4.461,0.0026972353337830768,0.008591453764413393,0.0,0.010876954452753163,0.013172836702248558,0.021993127147766245,0.010162005873836298,0.010126360297023938,0.010075615138502804,-0.0010977932116053024,0.0016007061058709304,-0.018913569386408535,-0.03169090514434558,0.0,,,1.7532029669588736,0.017484868863483587,-0.09723735909620557,,-0.4999999999999997,-0.8660254037844388,790,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.03765971755211839,True
2021-07-19,510500,中证500ETF南方,CSI_500,6.509,-0.005804185122956995,-0.001993253603189138,0.0009226510841151558,0.03268284943677613,0.035310959121997776,0.08664440734557588,0.006711129257794963,0.007400117900052091,0.006881703841133917,0.020284244784553263,0.027212429583863162,-0.00868108437404802,-0.00868108437404802,0.0,,,1.0844661677103975,0.01090797357504989,-0.20875465788015435,,-0.4999999999999997,-0.8660254037844388,790,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0026117683207866893,True
2021-07-19,512100,中证1000ETF南方,CSI_1000,2.775,-0.001079913606911509,-0.002874595759971288,-0.008928571428571397,0.0293026706231454,0.03660814344415386,0.14291598023064256,0.007869387121123525,0.011221612956997326,0.010292410563702264,0.023225072061982432,0.05664733156148749,-0.01665485471296957,-0.01665485471296957,0.0,,,1.1879049676026048,0.011891891891892024,0.09496366213735818,,-0.4999999999999997,-0.8660254037844388,790,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01189189189189177,True
2021-07-19,512500,中证500ETF华夏,CSI_500,3.606,-0.00551571980143406,-0.0016611295681063787,0.0019449847179771051,0.03264604810996552,0.03590922148807807,0.08549066827212526,0.0064869550574202135,0.00692148445816859,0.006637198187014076,0.020023391153634718,0.027028721936535938,-0.007705008255366019,-0.007705008255366019,0.0,,,1.5995587424158808,0.016084303937881263,-0.08482984829848295,,-0.4999999999999997,-0.8660254037844388,790,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0011092623405435376,True
2021-07-20,159845,中证1000ETF华夏,CSI_1000,2.848,0.0067161541180627005,0.004231311706629048,-0.010423905489923668,0.04017531044558065,0.04169714703730798,0.15210355987055002,0.006814810807866516,0.009049600485038332,0.008499688377068652,0.01970496392807153,0.05885035629453683,-0.010423905489923668,-0.010423905489923668,0.0,,,1.3432308236125772,0.013342696629213417,0.016783158117141816,,-0.4999999999999997,-0.8660254037844388,111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011938202247190999,True
2021-07-20,510300,沪深300ETF华泰柏瑞,CSI_300,4.746,-0.002731666316453052,-0.00877192982456132,-0.006489428511618156,0.008071367884451952,0.004231908590774491,0.015404364569961526,0.011006500185233048,0.01103262082396817,0.010601898389606733,-0.0029177774512479937,0.0006406419021813825,-0.023456790123456805,-0.03693181818181812,0.0,,,1.0086152553057373,0.010113780025284458,-0.11477039052027416,,-0.4999999999999997,-0.8660254037844388,791,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.07501053518752654,True
2021-07-20,510310,沪深300ETF易方达,CSI_300,4.447,-0.0031383097960099304,-0.00847268673355639,-0.0062569832402233905,0.007704509404033555,0.003610923042202563,0.017853055619134972,0.010071050605426462,0.01006970418351892,0.010085769859907303,-0.002531191900185803,0.0014880729828758987,-0.021992522542335524,-0.034729759062296583,0.0,,,1.0759919300605254,0.010793793568698008,0.720729925648828,,-0.4999999999999997,-0.8660254037844388,791,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.07015965819653702,True
2021-07-20,510500,中证500ETF南方,CSI_500,6.517,0.0012290674450761152,-0.0032119914346895317,-0.00746268656716409,0.03411615360203113,0.030192854884603326,0.09089387345162381,0.0043854393424873584,0.007326236026876593,0.006860898195620132,0.01723815461346634,0.02725305339335593,-0.00746268656716409,-0.00746268656716409,0.0,,,1.0139806421877375,0.01012735921436241,0.6751982660335518,,-0.4999999999999997,-0.8660254037844388,791,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.02347705999693117,True
2021-07-20,512100,中证1000ETF南方,CSI_1000,2.797,0.007927927927928069,0.007927927927928069,-0.008858965272856123,0.042878448918717504,0.045998504113687444,0.15055532702591523,0.007891063780164933,0.011277426297937739,0.010317124494671004,0.019087745008243173,0.056532930770868406,-0.008858965272856123,-0.008858965272856123,0.0,,,1.9819819819819717,0.019663925634608406,-0.1306040883888565,,-0.4999999999999997,-0.8660254037844388,791,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025384340364676516,True
2021-07-20,512500,中证500ETF华夏,CSI_500,3.604,-0.0005546311702716578,-0.004144791378833945,-0.008255365987892116,0.031482541499713745,0.02942016566695238,0.08717948717948731,0.003913395133320319,0.0068751151479308535,0.006626351540784495,0.016856620233572706,0.027087438038027267,-0.008255365987892116,-0.008255365987892116,0.0,,,0.8874098724348316,0.008879023307436189,0.19391225741694207,,-0.4999999999999997,-0.8660254037844388,791,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.02219755826859049,True
2021-07-21,159845,中证1000ETF华夏,CSI_1000,2.908,0.02106741573033699,0.02250351617440227,0.02106741573033699,0.046419575386829726,0.056302215764620245,0.17447495961227788,0.010645284636997617,0.009954516280269748,0.008833744749474647,0.021171501691214623,0.058898216756050115,0.0,0.0,0.0,,,2.3876404494382046,0.023383768913342526,-0.019166619919873784,,-0.4999999999999997,-0.8660254037844388,112,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05742778541953231,True
2021-07-21,510300,沪深300ETF华泰柏瑞,CSI_300,4.785,0.00821744627054355,0.010132995566814351,0.013771186440677985,0.00504095778197855,0.005886062644523848,0.024625267665952855,0.009734095804370723,0.011088460635692245,0.0106495902335435,-0.00048265586636730973,0.0005319037254256642,-0.015432098765432167,-0.029017857142857095,0.0,,,1.1167298777918233,0.01107628004179727,0.5123574624159377,,-0.4999999999999997,-0.8660254037844388,792,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.08045977011494243,True
2021-07-21,510310,沪深300ETF易方达,CSI_300,4.483,0.008095345176523328,0.007642166779051385,0.013565453312231357,0.0049316296794439385,0.00583352030513784,0.026562857797114647,0.008751336468376529,0.010147381682736932,0.01013456097072132,-0.00013436044428527527,0.0013454121445870548,-0.014075214427094807,-0.02691556327327993,0.0,,,1.124353496739371,0.011153245594467951,0.560530209571332,,-0.4999999999999997,-0.8660254037844388,792,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.07718045951371855,True
2021-07-21,510500,中证500ETF南方,CSI_500,6.602,0.013042811109406083,0.008400794256911759,0.012266176019625874,0.037887124665933136,0.034958457438470036,0.10106737825216805,0.006763536641637711,0.00762444626396922,0.007016614968145808,0.017962860676971948,0.027376895882009755,0.0,0.0,0.0,,,1.2889366272824998,0.012723417146319376,-0.14461558233786032,,-0.4999999999999997,-0.8660254037844388,792,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.05119660708876095,True
2021-07-21,512100,中证1000ETF南方,CSI_1000,2.849,0.018591347872720876,0.025557955363570972,0.02371541501976293,0.04512105649303022,0.0524565940155155,0.16666666666666674,0.00876446356746054,0.011650423759557826,0.010524147358733676,0.021267265950449366,0.05650713577927369,0.0,0.0,0.0,,,2.2524132999642377,0.022113022113022015,-0.18987878952102322,,-0.4999999999999997,-0.8660254037844388,792,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.062478062478062646,True
2021-07-21,512500,中证500ETF华夏,CSI_500,3.647,0.011931187569367285,0.005791505791505669,0.009689922480620172,0.03460992907801419,0.03168316831683149,0.09684210526315784,0.006356779652695668,0.007031246509654986,0.006761421708191404,0.01722345536793024,0.02711282339869836,0.0,0.0,0.0,,,1.4428412874583807,0.014258294488620798,-0.11052747301070776,,-0.4999999999999997,-0.8660254037844388,792,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.04798464491362764,True
2021-07-22,159845,中证1000ETF华夏,CSI_1000,2.927,0.006533700137551612,0.034641215977377016,0.03208744710860367,0.04722719141323806,0.07373440939104925,0.18214862681744748,0.009543921250198342,0.009527640101215588,0.008839887114616552,0.024002282535040553,0.059688330666801015,0.0,0.0,0.0,,,1.3067400275103251,0.012982576016399131,-0.07854406419779203,,-0.4999999999999997,-0.8660254037844388,113,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03108985309190304,True
2021-07-22,510300,沪深300ETF华泰柏瑞,CSI_300,4.79,0.0010449320794148065,0.0065139735238495255,0.0004177109440266502,0.015475938096247699,0.004192872117400492,0.014615547553484376,0.007263817031412485,0.011075804153334876,0.010561140922275742,-0.0006084384113461683,0.0005002886280547347,-0.01440329218107006,-0.028003246753246724,0.0,,,0.7314524555903896,0.007306889352818401,-0.24093950040910628,,-0.4999999999999997,-0.8660254037844388,793,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0632567849686847,True
2021-07-22,510310,沪深300ETF易方达,CSI_300,4.489,0.0013383894713361322,0.006276619592019639,0.0008918617614268598,0.015381135489708209,0.0044752741105391625,0.016300656554222304,0.006096970190404228,0.010135370261995352,0.010032744264764564,-0.00017910715085323048,0.001300215208034361,-0.012755663074554668,-0.02561319730844369,0.0,,,0.6245817532902179,0.006237469369570165,-0.0028679874846382347,,-0.4999999999999997,-0.8660254037844388,793,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.06192916016930261,True
2021-07-22,510500,中证500ETF南方,CSI_500,6.632,0.00454407755225672,0.018896911968044217,0.014377485469562412,0.044080604534004975,0.043587726199842525,0.10038161606105844,0.00682738629722628,0.00753423934802974,0.007011725445468271,0.018692749573047784,0.02793397134786324,0.0,0.0,0.0,,,0.9391093607997484,0.009348612786489656,-0.46001721428297637,,-0.4999999999999997,-0.8660254037844388,793,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.03875150784077197,True
2021-07-22,512100,中证1000ETF南方,CSI_1000,2.863,0.004914004914004844,0.03171171171171183,0.03171171171171183,0.04718361375274327,0.07268639940052446,0.17673653925195243,0.007703047195183682,0.010975068440495202,0.010495242704117976,0.024068747041473992,0.05732655732655734,0.0,0.0,0.0,,,1.5444015444015458,0.015368494586098512,-0.32966560545465484,,-0.4999999999999997,-0.8660254037844388,793,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02968913726859934,True
2021-07-22,512500,中证500ETF华夏,CSI_500,3.669,0.006032355360570341,0.017470881863560717,0.01381597126277967,0.04262574595055413,0.042033513206475526,0.09850299401197615,0.006613906652441889,0.0069712953832227155,0.0067754955928587225,0.017916725080611373,0.027622239936995197,0.0,0.0,0.0,,,0.877433506992049,0.008721722540201697,-0.22003637743552162,,-0.4999999999999997,-0.8660254037844388,793,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.03761242845461976,True
2021-07-23,159845,中证1000ETF华夏,CSI_1000,2.912,-0.005124701059104897,0.022471910112359605,0.02390998593530247,0.036298932384341676,0.0635500365230095,0.17990275526742305,0.010854668126454773,0.009721935435997052,0.008865242145492586,0.02567019839294593,0.0600118088968733,-0.005124701059104897,-0.005124701059104897,0.0,,,1.708233686368304,0.017170329670329762,0.26190897798275303,,-0.4999999999999997,-0.8660254037844388,114,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015453296703296648,True
2021-07-23,510300,沪深300ETF华泰柏瑞,CSI_300,4.738,-0.01085594989561578,-0.001685630004214067,0.00021110407430868783,0.009588749200937663,-0.02329416615130886,0.017393171569680232,0.007339635935547361,0.010604002695439537,0.010506717176649614,0.0006196632812747183,-0.000968816015892715,-0.025102880658436244,-0.03855519480519476,0.0,,,1.377870563674318,0.013929928239763578,-0.275746410861639,,-0.4999999999999997,-0.8660254037844388,794,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.060151962853524754,True
2021-07-23,510310,沪深300ETF易方达,CSI_300,4.443,-0.010247271107150846,-0.0008994827973916042,-0.0013486176668915384,0.009543285616905317,-0.022442244224422536,0.020675396278428737,0.0068764402519790845,0.009584226140605851,0.009941147409063029,0.0006948335761514102,-0.00017927974362996757,-0.02287222344402906,-0.035598003038854076,0.0,,,1.202940521274232,0.012153950033761034,-0.13864877783845297,,-0.4999999999999997,-0.8660254037844388,794,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.05896916497861793,True
