date,code,name,family_id,close,ret_1,ret_3,ret_5,ret_10,ret_20,ret_60,vol_5,vol_20,vol_60,ma_gap_5_20,ma_gap_20_60,drawdown_20,drawdown_60,amount_log,amount_z20,turnover_rate,amplitude,intraday_range,volume_chg_5,liquidity_shock_20,month_sin,month_cos,days_since_start,family_CSI_1000,family_CSI_2000,family_CSI_300,family_CSI_500,family_CSI_800,family_CSI_A100,family_CSI_A50,family_CSI_A500,fwd_ret_5,is_trainable,dataset_split,prediction
2026-06-04,563360,中证A500ETF华泰柏瑞,CSI_A500,1.368,-0.007256894049346707,0.01333333333333342,-0.010130246020260358,0.014084507042253724,-0.009413468501086042,0.04427480916030535,0.011727362069975954,0.011427447970349431,0.01201135299678599,-0.007228215466201671,0.04105324190783488,-0.031847133757961776,-0.031847133757961776,0.0,,,1.088534107402025,0.010964912280701683,-0.05244937734256494,,1.2246467991473532e-16,-1.0,597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,False,future_unlabeled,0.007235864173905591
2026-06-05,159136,中证A50ETF广发,CSI_A50,1.034,-0.021759697256385935,-0.02819548872180455,-0.023607176581680767,-0.005769230769230749,-0.018975332068311257,0.0497461928934011,0.01480098596558532,0.010888873935284548,0.010751676019132893,-0.0006163182098328779,0.029362006702020382,-0.042592592592592626,-0.042592592592592626,0.0,,,2.8382213812677417,0.02901353965183755,0.9148221645550298,,1.2246467991473532e-16,-1.0,162,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,False,future_unlabeled,0.00648101747951769
2026-06-05,159352,中证A500ETF,CSI_A500,1.325,-0.01779095626389915,-0.0163325909428359,-0.015601783060921304,-0.013402829486224843,-0.021418020679468297,0.03840125391849525,0.013072829957459398,0.01229369494562883,0.012358471507048692,-0.009270544783010148,0.03937400829195892,-0.04744787922358018,-0.04744787922358018,0.0,,,2.520385470719053,0.02566037735849059,-0.08124891431913495,,1.2246467991473532e-16,-1.0,598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,False,future_unlabeled,0.011902941422942329
2026-06-05,159531,中证2000ETF南方,CSI_2000,1.541,0.0045632333767926525,-0.0006485084306097066,-0.006447453255963853,-0.05110837438423654,-0.05110837438423654,0.014483212639894605,0.0036718662749418334,0.015035736453051554,0.017684407266841052,-0.03424507315850489,0.04489452950227535,-0.06492718446601942,-0.06492718446601942,0.0,,,2.7379400260756217,0.02725502920181703,-0.3193375996085922,,1.2246467991473532e-16,-1.0,991,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,future_unlabeled,0.010627953605992975
2026-06-05,159601,中证A50ETF华夏,CSI_A50,1.139,-0.023993144815766976,-0.030638297872340403,-0.022317596566523656,0.0044091710758378255,-0.0017528483786152238,0.10689990281827022,0.021517882267621188,0.014732558646852644,0.012124068108411132,0.004627827516110905,0.052804929876753004,-0.03800675675675669,-0.03800675675675669,0.0,,,3.256212510711228,0.033362598770851654,-0.14780629692892422,,1.2246467991473532e-16,-1.0,1670,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,False,future_unlabeled,0.011061950233978988
2026-06-05,159627,中证A100ETF华夏,CSI_A100,1.361,-0.02015838732901365,-0.022972002871500363,-0.018745493871665464,-0.013052936910804891,-0.018745493871665464,0.043711656441717706,0.013285881873143203,0.01130554442616684,0.011510973241506859,-0.006252245777937482,0.03993323700861939,-0.045582047685834515,-0.045582047685834515,0.0,,,2.3758099352051776,0.024246877296105744,0.34664710719921765,,1.2246467991473532e-16,-1.0,1283,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,future_unlabeled,0.008534334400550214
2026-06-05,159800,中证800ETF鹏华,CSI_800,1.479,-0.012024048096192397,-0.013999999999999901,-0.013342228152101399,-0.011363636363636354,-0.018579960185799438,0.030662020905923404,0.010812284328761844,0.01037871097596413,0.011426239076058829,-0.007774602963651955,0.03562416846354988,-0.04209844559585485,-0.04209844559585485,0.0,,,1.803607214428852,0.01825557809330623,0.14811229428848005,,1.2246467991473532e-16,-1.0,693,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,False,future_unlabeled,0.008109885841739172
2026-06-05,159845,中证1000ETF华夏,CSI_1000,3.453,-0.009466437177280684,-0.0037507212925563804,-0.00690250215703192,-0.03869710467706022,-0.04269476018852236,0.02159763313609475,0.006076913632811743,0.01446184874081658,0.01585816878191958,-0.027872367259427544,0.046175122413675274,-0.06574675324675339,-0.06574675324675339,0.0,,,2.3522662076878897,0.02374746597161884,-0.06307575580677649,,1.2246467991473532e-16,-1.0,1892,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,future_unlabeled,0.007430686942411405
2026-06-05,510300,沪深300ETF华泰柏瑞,CSI_300,4.843,-0.016849370686155107,-0.018841166936790943,-0.016250253910217394,-0.0039078568490333865,-0.008800654932460072,0.046230287319075414,0.012734340666266972,0.010678268970925527,0.010803718505137894,-0.001109290562888554,0.035412590753105766,-0.034682080924855585,-0.034682080924855585,0.0,,,2.4969549330085306,0.025397480900268474,-0.058464372742259796,,1.2246467991473532e-16,-1.0,2572,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,False,future_unlabeled,0.009928025150593793
2026-06-05,510310,沪深300ETF易方达,CSI_300,4.687,-0.018223711772098805,-0.01863484087102163,-0.018840276324052718,-0.004883227176220695,-0.008881370268555733,0.04737430167597778,0.013324211191920673,0.01102649934532469,0.010936935388822915,-0.0011877108712332607,0.035781291392531056,-0.03500102944204242,-0.03500102944204242,0.0,,,2.618349392542941,0.026669511414550883,-0.37769401151745263,,1.2246467991473532e-16,-1.0,2572,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,False,future_unlabeled,0.010441676245171094
2026-06-05,510500,中证500ETF南方,CSI_500,8.339,-0.012902462121212155,-0.007970497263859122,-0.012317896482292978,-0.0368445368445367,-0.04903637815030215,-0.002034466251795042,0.008130188914167395,0.014616984008349097,0.016052190472618393,-0.026640103780578017,0.04079676760208217,-0.07437007437007437,-0.07437007437007437,0.0,,,2.2017045454545445,0.02230483271375464,0.3174346162630468,,1.2246467991473532e-16,-1.0,2572,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,False,future_unlabeled,0.008514743016285329
2026-06-05,512100,中证1000ETF南方,CSI_1000,3.358,-0.007976366322008821,-0.002969121140142472,-0.007389890629618701,-0.03919885550786839,-0.04221334854535075,0.02160024338302402,0.0061366941163006105,0.014360789738457789,0.016218984249900304,-0.028523683300680003,0.04710904620397316,-0.06670372429127291,-0.06670372429127291,0.0,,,2.4519940915805076,0.024717093508040553,-0.4466657351324814,,1.2246467991473532e-16,-1.0,2572,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,future_unlabeled,0.008443849917391354
2026-06-05,512500,中证500ETF华夏,CSI_500,4.617,-0.013461538461538414,-0.008163265306122547,-0.01303976058144507,-0.03551284729475657,-0.048629713579229294,-0.000865613503570728,0.00830730216511821,0.013912527142600809,0.015773177314870466,-0.02633725916783458,0.04066993458123647,-0.07456404088995794,-0.07456404088995794,0.0,,,2.1581196581196576,0.021875676846437077,0.2574512426151139,,1.2246467991473532e-16,-1.0,2572,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,False,future_unlabeled,0.007779654386186274
2026-06-05,563360,中证A500ETF华泰柏瑞,CSI_A500,1.348,-0.014619883040935644,-0.015339663988312546,-0.014619883040935644,-0.013899049012435882,-0.019636363636363563,0.04012345679012341,0.012643561227322242,0.011837251927539223,0.012085565265635662,-0.009162303664921434,0.03935103542097029,-0.046001415428166936,-0.046001415428166936,0.0,,,2.41228070175438,0.024480712166172043,0.031864970289980254,,1.2246467991473532e-16,-1.0,598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,False,future_unlabeled,0.011540238886041226
