train_start,train_end,test_end,train_rows,test_rows,train_directional_accuracy,train_spearman_ic,train_rmse,test_directional_accuracy,test_spearman_ic,test_rmse,strategy_cumulative_return,strategy_sharpe_like,strategy_max_drawdown,strategy_win_rate,strategy_trade_count,split_idx,l2,top_k,min_pred
2019-05-21,2026-05-06,2026-06-05,11513,286,0.5538087379484061,0.030001748789186607,0.03286927710097852,0.36013986013986016,-0.023476523476523473,,-0.22984554272157787,-7.000223014899763,-0.22984554272157787,0.22857142857142856,35,3,1.0,3,0.005
2019-05-21,2026-05-06,2026-06-05,11513,286,0.5538087379484061,0.030001748789186607,0.03286927710097852,0.36013986013986016,-0.023476523476523473,,-0.011686643071565528,-2.424186856052119,-0.018718413455958482,0.42857142857142855,7,3,1.0,3,0.01
2019-05-21,2026-05-06,2026-06-05,11513,286,0.5538087379484061,0.030001748789186607,0.03286927710097852,0.36013986013986016,-0.023476523476523473,,-0.3060841915935908,-8.550483763421251,-0.3060841915935908,0.1728395061728395,81,3,1.0,5,0.0
2019-05-21,2026-05-06,2026-06-05,11513,286,0.5538087379484061,0.030001748789186607,0.03286927710097852,0.36013986013986016,-0.023476523476523473,,-0.21278736563847256,-6.767844972038989,-0.21278736563847256,0.25,56,3,1.0,5,0.005
2019-05-21,2026-05-06,2026-06-05,11513,286,0.5538087379484061,0.030001748789186607,0.03286927710097852,0.36013986013986016,-0.023476523476523473,,-0.012152654751799608,-2.4695941928449945,-0.019219500621270424,0.45454545454545453,11,3,1.0,5,0.01
2019-05-21,2026-05-06,2026-06-05,11513,286,0.5538087379484061,0.030001748789186607,0.03286927710097852,0.36013986013986016,-0.023476523476523473,,-0.2917546508022383,-8.851566223673862,-0.2917546508022383,0.19480519480519481,154,3,1.0,10,0.0
2019-05-21,2026-05-06,2026-06-05,11513,286,0.5538087379484061,0.030001748789186607,0.03286927710097852,0.36013986013986016,-0.023476523476523473,,-0.2092506988419125,-6.830786454813798,-0.2092506988419125,0.3,80,3,1.0,10,0.005
2019-05-21,2026-05-06,2026-06-05,11513,286,0.5538087379484061,0.030001748789186607,0.03286927710097852,0.36013986013986016,-0.023476523476523473,,-0.012104692404980688,-2.4557043144185515,-0.019219500621270424,0.5625,16,3,1.0,10,0.01
2019-05-21,2026-05-06,2026-06-05,11513,286,0.551463562928863,0.029808612163005465,0.03287385837863377,0.36013986013986016,-0.022227772227772228,,-0.3116803569009333,-8.411319597678608,-0.3116803569009333,0.16326530612244897,49,3,10.0,3,0.0
2019-05-21,2026-05-06,2026-06-05,11513,286,0.551463562928863,0.029808612163005465,0.03287385837863377,0.36013986013986016,-0.022227772227772228,,-0.2239070225576858,-6.7383061930701915,-0.2239070225576858,0.22857142857142856,35,3,10.0,3,0.005
2019-05-21,2026-05-06,2026-06-05,11513,286,0.551463562928863,0.029808612163005465,0.03287385837863377,0.36013986013986016,-0.022227772227772228,,-0.011686643071565528,-2.424186856052119,-0.018718413455958482,0.42857142857142855,7,3,10.0,3,0.01
2019-05-21,2026-05-06,2026-06-05,11513,286,0.551463562928863,0.029808612163005465,0.03287385837863377,0.36013986013986016,-0.022227772227772228,,-0.3066701347558134,-8.583851353579764,-0.3066701347558134,0.16049382716049382,81,3,10.0,5,0.0
2019-05-21,2026-05-06,2026-06-05,11513,286,0.551463562928863,0.029808612163005465,0.03287385837863377,0.36013986013986016,-0.022227772227772228,,-0.2106082303079977,-6.817487973709663,-0.2106082303079977,0.23636363636363636,55,3,10.0,5,0.005
2019-05-21,2026-05-06,2026-06-05,11513,286,0.551463562928863,0.029808612163005465,0.03287385837863377,0.36013986013986016,-0.022227772227772228,,-0.012152654751799608,-2.4695941928449945,-0.019219500621270424,0.45454545454545453,11,3,10.0,5,0.01
2019-05-21,2026-05-06,2026-06-05,11513,286,0.551463562928863,0.029808612163005465,0.03287385837863377,0.36013986013986016,-0.022227772227772228,,-0.2917546508022383,-8.851566223673862,-0.2917546508022383,0.19480519480519481,154,3,10.0,10,0.0
2019-05-21,2026-05-06,2026-06-05,11513,286,0.551463562928863,0.029808612163005465,0.03287385837863377,0.36013986013986016,-0.022227772227772228,,-0.20468972381350625,-6.807331063969963,-0.20468972381350625,0.3076923076923077,78,3,10.0,10,0.005
2019-05-21,2026-05-06,2026-06-05,11513,286,0.551463562928863,0.029808612163005465,0.03287385837863377,0.36013986013986016,-0.022227772227772228,,-0.012104692404980688,-2.4557043144185515,-0.019219500621270424,0.5625,16,3,10.0,10,0.01
2019-05-21,2026-05-06,2026-06-05,11513,286,0.551463562928863,0.026768556307736495,0.03288718733582315,0.35664335664335667,-0.022477522477522476,,-0.3099350873314698,-8.356468921330192,-0.3099350873314698,0.16326530612244897,49,3,100.0,3,0.0
2019-05-21,2026-05-06,2026-06-05,11513,286,0.551463562928863,0.026768556307736495,0.03288718733582315,0.35664335664335667,-0.022477522477522476,,-0.2221023525064073,-6.68712209523196,-0.2221023525064073,0.22857142857142856,35,3,100.0,3,0.005
2019-05-21,2026-05-06,2026-06-05,11513,286,0.551463562928863,0.026768556307736495,0.03288718733582315,0.35664335664335667,-0.022477522477522476,,-0.011686643071565528,-2.424186856052119,-0.018718413455958482,0.42857142857142855,7,3,100.0,3,0.01
2019-05-21,2026-05-06,2026-06-05,11513,286,0.551463562928863,0.026768556307736495,0.03288718733582315,0.35664335664335667,-0.022477522477522476,,-0.3066701347558134,-8.583851353579764,-0.3066701347558134,0.16049382716049382,81,3,100.0,5,0.0
2019-05-21,2026-05-06,2026-06-05,11513,286,0.551463562928863,0.026768556307736495,0.03288718733582315,0.35664335664335667,-0.022477522477522476,,-0.2145311564511534,-6.790090842158474,-0.2145311564511534,0.24074074074074073,54,3,100.0,5,0.005
2019-05-21,2026-05-06,2026-06-05,11513,286,0.551463562928863,0.026768556307736495,0.03288718733582315,0.35664335664335667,-0.022477522477522476,,-0.012152654751799608,-2.4695941928449945,-0.019219500621270424,0.45454545454545453,11,3,100.0,5,0.01
2019-05-21,2026-05-06,2026-06-05,11513,286,0.551463562928863,0.026768556307736495,0.03288718733582315,0.35664335664335667,-0.022477522477522476,,-0.29237942175706244,-8.846111163801194,-0.29237942175706244,0.19480519480519481,154,3,100.0,10,0.0
