model_trial,strategy_trial,model_config,strategy_config,sentiment_column,tech_window,sent_window,train_lookback_days,max_iter,max_depth,learning_rate,mode,top_k,prob_threshold,sent_break_threshold,trend_filter,alpha_buy,alpha_sell,fee_rate,success,observations,active_days,active_day_rate,strategy_cumulative_return,benchmark_cumulative_return,excess_cumulative_return,strategy_annualized_return,benchmark_annualized_return,strategy_max_drawdown,benchmark_max_drawdown,strategy_sharpe_like,benchmark_sharpe_like,avg_strategy_daily_return,avg_benchmark_daily_return,outperform_day_rate,avg_turnover,avg_selected_count
1,7,tech10_sent20_lookback365_hgb100x3_lr0.03,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,A 股,10,20,365,100,3,0.03,ema,1,0.49,1.6,True,0.6,0.05,0.001,True,303,114,0.37623762376237624,0.8679212657050865,0.27864357014025165,0.5892776955648349,0.6814515282611846,0.2268225825451804,-0.2492443051258284,-0.13878857107014486,1.6718548252083398,1.36395989578361,0.0023026649958341667,0.0008622317269512388,0.504950495049505,0.2243252184553699,0.37623762376237624
1,1,tech10_sent20_lookback365_hgb100x3_lr0.03,ema_ab0.6_as0.05_top1_p0.49_sent1.2_trend_fee0.001,A 股,10,20,365,100,3,0.03,ema,1,0.49,1.2,True,0.6,0.05,0.001,True,303,113,0.37293729372937295,0.8475689363475669,0.27864357014025165,0.5689253662073153,0.6662005546640823,0.2268225825451804,-0.2492443051258284,-0.13878857107014486,1.6505760510992298,1.36395989578361,0.0022646336517854818,0.0008622317269512388,0.504950495049505,0.22286993026809548,0.37293729372937295
1,10,tech10_sent20_lookback365_hgb100x3_lr0.03,ema_ab0.6_as0.05_top1_p0.49_sent1.6_no_trend_fee0.001,A 股,10,20,365,100,3,0.03,ema,1,0.49,1.6,False,0.6,0.05,0.001,True,303,151,0.49834983498349833,0.7868407059798228,0.27864357014025165,0.5081971358395712,0.6205243012980857,0.2268225825451804,-0.33559032266328015,-0.13878857107014486,1.3537841914128903,1.36395989578361,0.0022781494880533774,0.0008622317269512388,0.5148514851485149,0.2594755224712079,0.49834983498349833
1,19,tech10_sent20_lookback365_hgb100x3_lr0.03,ema_ab0.6_as0.05_top1_p0.498_sent1.6_trend_fee0.001,A 股,10,20,365,100,3,0.03,ema,1,0.498,1.6,True,0.6,0.05,0.001,True,303,107,0.35313531353135313,0.7817423411762996,0.27864357014025165,0.5030987710360479,0.616677826247106,0.2268225825451804,-0.2492443051258284,-0.13878857107014486,1.6071413121322953,1.36395989578361,0.0021285869699492967,0.0008622317269512388,0.5082508250825083,0.21548171994335763,0.35313531353135313
1,4,tech10_sent20_lookback365_hgb100x3_lr0.03,ema_ab0.6_as0.05_top1_p0.49_sent1.2_no_trend_fee0.001,A 股,10,20,365,100,3,0.03,ema,1,0.49,1.2,False,0.6,0.05,0.001,True,303,147,0.48514851485148514,0.7780845456875987,0.27864357014025165,0.499440975547347,0.6139170513298031,0.2268225825451804,-0.33559032266328015,-0.13878857107014486,1.3450590447039785,1.36395989578361,0.0022611873035262016,0.0008622317269512388,0.5115511551155115,0.2586551281947226,0.48514851485148514
1,31,tech10_sent20_lookback365_hgb100x3_lr0.03,ema_ab0.6_as0.05_top1_p0.5_sent1.6_trend_fee0.001,A 股,10,20,365,100,3,0.03,ema,1,0.5,1.6,True,0.6,0.05,0.001,True,303,105,0.3465346534653465,0.7739579011463353,0.27864357014025165,0.4953143310060837,0.610801257804849,0.2268225825451804,-0.2492443051258284,-0.13878857107014486,1.6029247877271111,1.36395989578361,0.0021118643294782678,0.0008622317269512388,0.5082508250825083,0.21463565559226266,0.3465346534653465
1,46,tech10_sent20_lookback365_hgb100x3_lr0.03,ema_ab0.6_as0.05_top2_p0.49_sent1.6_no_trend_fee0.001,A 股,10,20,365,100,3,0.03,ema,2,0.49,1.6,False,0.6,0.05,0.001,True,303,151,0.49834983498349833,0.7729223002394772,0.27864357014025165,0.4942787300992255,0.610019143324767,0.2268225825451804,-0.25871654805463995,-0.13878857107014486,1.5418442824915808,1.36395989578361,0.0021348493201706785,0.0008622317269512388,0.5115511551155115,0.21165334800780838,0.9141914191419142
1,43,tech10_sent20_lookback365_hgb100x3_lr0.03,ema_ab0.6_as0.05_top2_p0.49_sent1.6_trend_fee0.001,A 股,10,20,365,100,3,0.03,ema,2,0.49,1.6,True,0.6,0.05,0.001,True,303,114,0.37623762376237624,0.772920709139918,0.27864357014025165,0.4942771389996663,0.6100179416231719,0.2268225825451804,-0.2173526446085594,-0.13878857107014486,1.7570607559475422,1.36395989578361,0.002065108266607585,0.0008622317269512388,0.5115511551155115,0.18788607783146574,0.6798679867986799
1,13,tech10_sent20_lookback365_hgb100x3_lr0.03,ema_ab0.6_as0.05_top1_p0.498_sent1.2_trend_fee0.001,A 股,10,20,365,100,3,0.03,ema,1,0.498,1.2,True,0.6,0.05,0.001,True,303,106,0.34983498349834985,0.7623278845062502,0.27864357014025165,0.48368431436599857,0.6020135205270913,0.2268225825451804,-0.2492443051258284,-0.13878857107014486,1.585021851818622,1.36395989578361,0.002090555481970803,0.0008622317269512388,0.5082508250825083,0.21402642482032025,0.34983498349834985
1,37,tech10_sent20_lookback365_hgb100x3_lr0.03,ema_ab0.6_as0.05_top2_p0.49_sent1.2_trend_fee0.001,A 股,10,20,365,100,3,0.03,ema,2,0.49,1.2,True,0.6,0.05,0.001,True,303,113,0.37293729372937295,0.7589379710259534,0.27864357014025165,0.48029440088570174,0.5994502387971823,0.2268225825451804,-0.2173526446085594,-0.13878857107014486,1.7387406324889567,1.36395989578361,0.002037988345566136,0.0008622317269512388,0.5082508250825083,0.18717961578852643,0.6732673267326733
1,25,tech10_sent20_lookback365_hgb100x3_lr0.03,ema_ab0.6_as0.05_top1_p0.5_sent1.2_trend_fee0.001,A 股,10,20,365,100,3,0.03,ema,1,0.5,1.2,True,0.6,0.05,0.001,True,303,104,0.3432343234323432,0.7545877864813111,0.27864357014025165,0.47594421634105943,0.5961596298532781,0.2268225825451804,-0.2492443051258284,-0.13878857107014486,1.5804158446774563,1.36395989578361,0.0020738328414997742,0.0008622317269512388,0.5082508250825083,0.21318036046922528,0.3432343234323432
1,58,tech10_sent20_lookback365_hgb100x3_lr0.03,ema_ab0.6_as0.05_top2_p0.498_sent1.6_no_trend_fee0.001,A 股,10,20,365,100,3,0.03,ema,2,0.498,1.6,False,0.6,0.05,0.001,True,303,142,0.46864686468646866,0.7508954526306726,0.27864357014025165,0.47225188249042094,0.5933655612496382,0.2268225825451804,-0.2489385490591871,-0.13878857107014486,1.5567249439768365,1.36395989578361,0.0020743936447597594,0.0008622317269512388,0.5148514851485149,0.20621026332674103,0.858085808580858
1,40,tech10_sent20_lookback365_hgb100x3_lr0.03,ema_ab0.6_as0.05_top2_p0.49_sent1.2_no_trend_fee0.001,A 股,10,20,365,100,3,0.03,ema,2,0.49,1.2,False,0.6,0.05,0.001,True,303,147,0.48514851485148514,0.7401783935007511,0.27864357014025165,0.46153482336049945,0.5852501049437264,0.2268225825451804,-0.25871654805463995,-0.13878857107014486,1.5019151436139708,1.36395989578361,0.002071309655398983,0.0008622317269512388,0.5082508250825083,0.20927908765630948,0.8910891089108911
1,70,tech10_sent20_lookback365_hgb100x3_lr0.03,ema_ab0.6_as0.05_top2_p0.5_sent1.6_no_trend_fee0.001,A 股,10,20,365,100,3,0.03,ema,2,0.5,1.6,False,0.6,0.05,0.001,True,303,141,0.46534653465346537,0.7374304711511184,0.27864357014025165,0.4587869010108667,0.5831678968303886,0.2268225825451804,-0.2489385490591871,-0.13878857107014486,1.5444951820774073,1.36395989578361,0.0020464701075514954,0.0008622317269512388,0.5148514851485149,0.20578411331026072,0.8514851485148515
1,52,tech10_sent20_lookback365_hgb100x3_lr0.03,ema_ab0.6_as0.05_top2_p0.498_sent1.2_no_trend_fee0.001,A 股,10,20,365,100,3,0.03,ema,2,0.498,1.2,False,0.6,0.05,0.001,True,303,138,0.45544554455445546,0.7185453523222693,0.27864357014025165,0.4399017821820177,0.5688428529447658,0.2268225825451804,-0.2489385490591871,-0.13878857107014486,1.5155306533964426,1.36395989578361,0.002010829179085372,0.0008622317269512388,0.5115511551155115,0.203835027571256,0.834983498349835
1,22,tech10_sent20_lookback365_hgb100x3_lr0.03,ema_ab0.6_as0.05_top1_p0.498_sent1.6_no_trend_fee0.001,A 股,10,20,365,100,3,0.03,ema,1,0.498,1.6,False,0.6,0.05,0.001,True,303,142,0.46864686468646866,0.7164526399830093,0.27864357014025165,0.4378090698427577,0.5672538290814273,0.2268225825451804,-0.33559032266328015,-0.13878857107014486,1.3165492372758936,1.36395989578361,0.002110811845761784,0.0008622317269512388,0.5115511551155115,0.24731024267550575,0.46864686468646866
1,55,tech10_sent20_lookback365_hgb100x3_lr0.03,ema_ab0.6_as0.05_top2_p0.498_sent1.6_trend_fee0.001,A 股,10,20,365,100,3,0.03,ema,2,0.498,1.6,True,0.6,0.05,0.001,True,303,107,0.35313531353135313,0.712744294930485,0.27864357014025165,0.4341007247902333,0.5644372328893152,0.2268225825451804,-0.2173526446085594,-0.13878857107014486,1.6879570849375005,1.36395989578361,0.0019440472057842858,0.0008622317269512388,0.5148514851485149,0.1837762882595615,0.6336633663366337
1,16,tech10_sent20_lookback365_hgb100x3_lr0.03,ema_ab0.6_as0.05_top1_p0.498_sent1.2_no_trend_fee0.001,A 股,10,20,365,100,3,0.03,ema,1,0.498,1.2,False,0.6,0.05,0.001,True,303,138,0.45544554455445546,0.7080404651969421,0.27864357014025165,0.42939689505669043,0.560863059693218,0.2268225825451804,-0.33559032266328015,-0.13878857107014486,1.3074222373784874,1.36395989578361,0.002093849661234607,0.0008622317269512388,0.5082508250825083,0.2464898483990203,0.45544554455445546
1,34,tech10_sent20_lookback365_hgb100x3_lr0.03,ema_ab0.6_as0.05_top1_p0.5_sent1.6_no_trend_fee0.001,A 股,10,20,365,100,3,0.03,ema,1,0.5,1.6,False,0.6,0.05,0.001,True,303,141,0.46534653465346537,0.7059502542661289,0.27864357014025165,0.42730668412587725,0.5592742955839296,0.2268225825451804,-0.33559032266328015,-0.13878857107014486,1.3064893000376216,1.36395989578361,0.002088761954535686,0.0008622317269512388,0.5115511551155115,0.24665561344228326,0.46534653465346537
1,64,tech10_sent20_lookback365_hgb100x3_lr0.03,ema_ab0.6_as0.05_top2_p0.5_sent1.2_no_trend_fee0.001,A 股,10,20,365,100,3,0.03,ema,2,0.5,1.2,False,0.6,0.05,0.001,True,303,137,0.4521452145214521,0.705301667809868,0.27864357014025165,0.4266580976696164,0.5587812400447874,0.2268225825451804,-0.2489385490591871,-0.13878857107014486,1.502971414164943,1.36395989578361,0.0019828669035598327,0.0008622317269512388,0.5115511551155115,0.20340706583522808,0.8283828382838284
1,49,tech10_sent20_lookback365_hgb100x3_lr0.03,ema_ab0.6_as0.05_top2_p0.498_sent1.2_trend_fee0.001,A 股,10,20,365,100,3,0.03,ema,2,0.498,1.2,True,0.6,0.05,0.001,True,303,106,0.34983498349834985,0.6992213349216727,0.27864357014025165,0.42057776478142106,0.5541574329875489,0.2268225825451804,-0.2173526446085594,-0.13878857107014486,1.6691595230033138,1.36395989578361,0.0019168972575980053,0.0008622317269512388,0.5115511551155115,0.18306844774359948,0.6270627062706271
1,28,tech10_sent20_lookback365_hgb100x3_lr0.03,ema_ab0.6_as0.05_top1_p0.5_sent1.2_no_trend_fee0.001,A 股,10,20,365,100,3,0.03,ema,1,0.5,1.2,False,0.6,0.05,0.001,True,303,137,0.4521452145214521,0.6975895446826232,0.27864357014025165,0.4189459745423716,0.5529160596548051,0.2268225825451804,-0.33559032266328015,-0.13878857107014486,1.2973300165168298,1.36395989578361,0.0020717997700085092,0.0008622317269512388,0.5082508250825083,0.24583521916579779,0.4521452145214521
1,67,tech10_sent20_lookback365_hgb100x3_lr0.03,ema_ab0.6_as0.05_top2_p0.5_sent1.6_trend_fee0.001,A 股,10,20,365,100,3,0.03,ema,2,0.5,1.6,True,0.6,0.05,0.001,True,303,105,0.3465346534653465,0.6965418365321812,0.27864357014025165,0.4178982663919295,0.5521189169306384,0.2268225825451804,-0.2173526446085594,-0.13878857107014486,1.676640608825391,1.36395989578361,0.001908967325618443,0.0008622317269512388,0.5181518151815182,0.1822030260365209,0.6237623762376238
1,44,tech10_sent20_lookback365_hgb100x3_lr0.03,ema_ab0.85_as0.12_top2_p0.49_sent1.6_trend_fee0.001,A 股,10,20,365,100,3,0.03,ema,2,0.49,1.6,True,0.85,0.12,0.001,True,303,114,0.37623762376237624,0.6929457997539037,0.27864357014025165,0.41430222961365204,0.5493822623533902,0.2268225825451804,-0.17850690500249466,-0.13878857107014486,2.026237323157256,1.36395989578361,0.0018425151786685043,0.0008622317269512388,0.49834983498349833,0.3191723346904195,0.6798679867986799
1,61,tech10_sent20_lookback365_hgb100x3_lr0.03,ema_ab0.6_as0.05_top2_p0.5_sent1.2_trend_fee0.001,A 股,10,20,365,100,3,0.03,ema,2,0.5,1.2,True,0.6,0.05,0.001,True,303,104,0.3432343234323432,0.6831280429692828,0.27864357014025165,0.4044844728290311,0.5419057665512794,0.2268225825451804,-0.2173526446085594,-0.13878857107014486,1.6574563148189771,1.36395989578361,0.0018818173774321624,0.0008622317269512388,0.5181518151815182,0.18149518552055888,0.6171617161716172
1,38,tech10_sent20_lookback365_hgb100x3_lr0.03,ema_ab0.85_as0.12_top2_p0.49_sent1.2_trend_fee0.001,A 股,10,20,365,100,3,0.03,ema,2,0.49,1.2,True,0.85,0.12,0.001,True,303,113,0.37293729372937295,0.6802372944564705,0.27864357014025165,0.40159372431621887,0.5397029835790161,0.2268225825451804,-0.17850690500249466,-0.13878857107014486,2.0024373261470374,1.36395989578361,0.001817184035783595,0.0008622317269512388,0.49834983498349833,0.31809390816671645,0.6732673267326733
1,47,tech10_sent20_lookback365_hgb100x3_lr0.03,ema_ab0.85_as0.12_top2_p0.49_sent1.6_no_trend_fee0.001,A 股,10,20,365,100,3,0.03,ema,2,0.49,1.6,False,0.85,0.12,0.001,True,303,151,0.49834983498349833,0.6645163236289564,0.27864357014025165,0.38587275348870476,0.5277122240266727,0.2268225825451804,-0.2244667120523831,-0.13878857107014486,1.6812987134192376,1.36395989578361,0.001832294146622746,0.0008622317269512388,0.504950495049505,0.3766474004419241,0.9141914191419142
1,82,tech10_sent20_lookback365_hgb100x3_lr0.03,ema_ab0.6_as0.05_top3_p0.49_sent1.6_no_trend_fee0.001,A 股,10,20,365,100,3,0.03,ema,3,0.49,1.6,False,0.6,0.05,0.001,True,303,151,0.49834983498349833,0.6594109091221989,0.27864357014025165,0.38076733898194726,0.5238141090918174,0.2268225825451804,-0.21275739538141125,-0.13878857107014486,1.5658371789295629,1.36395989578361,0.001849506213022273,0.0008622317269512388,0.5082508250825083,0.1752015452979636,1.3003300330033003
1,79,tech10_sent20_lookback365_hgb100x3_lr0.03,ema_ab0.6_as0.05_top3_p0.49_sent1.6_trend_fee0.001,A 股,10,20,365,100,3,0.03,ema,3,0.49,1.6,True,0.6,0.05,0.001,True,303,114,0.37623762376237624,0.6582491923197415,0.27864357014025165,0.3796056221794899,0.5229268267747931,0.2268225825451804,-0.19223420084343978,-0.13878857107014486,1.7321022205188565,1.36395989578361,0.0018072942065578512,0.0008622317269512388,0.504950495049505,0.1630069488650193,0.9570957095709571
1,8,tech10_sent20_lookback365_hgb100x3_lr0.03,ema_ab0.85_as0.12_top1_p0.49_sent1.6_trend_fee0.001,A 股,10,20,365,100,3,0.03,ema,1,0.49,1.6,True,0.85,0.12,0.001,True,303,114,0.37623762376237624,0.656645505675457,0.27864357014025165,0.37800193553520534,0.5217018100276587,0.2268225825451804,-0.2187379677954706,-0.13878857107014486,1.7816417906595428,1.36395989578361,0.0017946942903367842,0.0008622317269512388,0.49504950495049505,0.3655337520676812,0.37623762376237624
1,73,tech10_sent20_lookback365_hgb100x3_lr0.03,ema_ab0.6_as0.05_top3_p0.49_sent1.2_trend_fee0.001,A 股,10,20,365,100,3,0.03,ema,3,0.49,1.2,True,0.6,0.05,0.001,True,303,113,0.37293729372937295,0.6506051218491244,0.27864357014025165,0.3719615517088728,0.5170859157498926,0.2268225825451804,-0.19223420084343978,-0.13878857107014486,1.7186133416068776,1.36395989578361,0.0017918031200203032,0.0008622317269512388,0.504950495049505,0.16286274856888955,0.9471947194719472
1,2,tech10_sent20_lookback365_hgb100x3_lr0.03,ema_ab0.85_as0.12_top1_p0.49_sent1.2_trend_fee0.001,A 股,10,20,365,100,3,0.03,ema,1,0.49,1.2,True,0.85,0.12,0.001,True,303,113,0.37293729372937295,0.6465105614740465,0.27864357014025165,0.36786699133379486,0.5139553493177311,0.2268225825451804,-0.2187379677954706,-0.13878857107014486,1.7638660797454995,1.36395989578361,0.001774011969339557,0.0008622317269512388,0.49504950495049505,0.3646948464404418,0.37293729372937295
1,59,tech10_sent20_lookback365_hgb100x3_lr0.03,ema_ab0.85_as0.12_top2_p0.498_sent1.6_no_trend_fee0.001,A 股,10,20,365,100,3,0.03,ema,2,0.498,1.6,False,0.85,0.12,0.001,True,303,142,0.46864686468646866,0.6427446058754713,0.27864357014025165,0.3641010357352197,0.5110748663113569,0.2268225825451804,-0.22211384958802227,-0.13878857107014486,1.6819223638805956,1.36395989578361,0.0017801872065889822,0.0008622317269512388,0.5115511551155115,0.3634430293080788,0.858085808580858
1,94,tech10_sent20_lookback365_hgb100x3_lr0.03,ema_ab0.6_as0.05_top3_p0.498_sent1.6_no_trend_fee0.001,A 股,10,20,365,100,3,0.03,ema,3,0.498,1.6,False,0.6,0.05,0.001,True,303,142,0.46864686468646866,0.6360342320577723,0.27864357014025165,0.35739066191752067,0.5059395160474809,0.2268225825451804,-0.21147797352787778,-0.13878857107014486,1.5690513749210313,1.36395989578361,0.0017899344337880911,0.0008622317269512388,0.5181518151815182,0.17155363915269506,1.2112211221122111
1,41,tech10_sent20_lookback365_hgb100x3_lr0.03,ema_ab0.85_as0.12_top2_p0.49_sent1.2_no_trend_fee0.001,A 股,10,20,365,100,3,0.03,ema,2,0.49,1.2,False,0.85,0.12,0.001,True,303,147,0.48514851485148514,0.6293273643047828,0.27864357014025165,0.3506837941645311,0.5008033051789627,0.2268225825451804,-0.2244667120523831,-0.13878857107014486,1.6205387154154307,1.36395989578361,0.001760757570070453,0.0008622317269512388,0.5016501650165016,0.3715459059818815,0.8910891089108911
1,56,tech10_sent20_lookback365_hgb100x3_lr0.03,ema_ab0.85_as0.12_top2_p0.498_sent1.6_trend_fee0.001,A 股,10,20,365,100,3,0.03,ema,2,0.498,1.6,True,0.85,0.12,0.001,True,303,107,0.35313531353135313,0.6258984151841196,0.27864357014025165,0.34725484504386794,0.49817599496164333,0.2268225825451804,-0.17850690500249466,-0.13878857107014486,1.9199633315287896,1.36395989578361,0.0017041003091132394,0.0008622317269512388,0.49834983498349833,0.3095462340346686,0.6336633663366337
1,76,tech10_sent20_lookback365_hgb100x3_lr0.03,ema_ab0.6_as0.05_top3_p0.49_sent1.2_no_trend_fee0.001,A 股,10,20,365,100,3,0.03,ema,3,0.49,1.2,False,0.6,0.05,0.001,True,303,147,0.48514851485148514,0.6251640720622209,0.27864357014025165,0.34652050192196926,0.4976132094861798,0.2268225825451804,-0.21275739538141125,-0.13878857107014486,1.5144282464901393,1.36395989578361,0.001778582047332377,0.0008622317269512388,0.5016501650165016,0.17250628115009278,1.2673267326732673
1,106,tech10_sent20_lookback365_hgb100x3_lr0.03,ema_ab0.6_as0.05_top3_p0.5_sent1.6_no_trend_fee0.001,A 股,10,20,365,100,3,0.03,ema,3,0.5,1.6,False,0.6,0.05,0.001,True,303,141,0.46534653465346537,0.6233375974387938,0.27864357014025165,0.34469402729854215,0.4962132511941375,0.2268225825451804,-0.21147797352787778,-0.13878857107014486,1.5518568834056272,1.36395989578361,0.0017629736031248638,0.0008622317269512388,0.5148514851485149,0.1709019561429792,1.198019801980198
1,80,tech10_sent20_lookback365_hgb100x3_lr0.03,ema_ab0.85_as0.12_top3_p0.49_sent1.6_trend_fee0.001,A 股,10,20,365,100,3,0.03,ema,3,0.49,1.6,True,0.85,0.12,0.001,True,303,114,0.37623762376237624,0.6221129857187091,0.27864357014025165,0.34346941557845745,0.49527446098262917,0.2268225825451804,-0.15427096745939495,-0.13878857107014486,2.0228147416680433,1.36395989578361,0.0016845299375521036,0.0008622317269512388,0.49504950495049505,0.2818035813221176,0.9570957095709571
1,71,tech10_sent20_lookback365_hgb100x3_lr0.03,ema_ab0.85_as0.12_top2_p0.5_sent1.6_no_trend_fee0.001,A 股,10,20,365,100,3,0.03,ema,2,0.5,1.6,False,0.85,0.12,0.001,True,303,141,0.46534653465346537,0.6210747696103693,0.27864357014025165,0.3424311994701177,0.4944784686431831,0.2268225825451804,-0.22211384958802227,-0.13878857107014486,1.6548469394115926,1.36395989578361,0.0017335220086496788,0.0008622317269512388,0.5148514851485149,0.3616355310950139,0.8514851485148515
1,50,tech10_sent20_lookback365_hgb100x3_lr0.03,ema_ab0.85_as0.12_top2_p0.498_sent1.2_trend_fee0.001,A 股,10,20,365,100,3,0.03,ema,2,0.498,1.2,True,0.85,0.12,0.001,True,303,106,0.34983498349834985,0.6136931959501544,0.27864357014025165,0.3350496258099027,0.4888165949271024,0.2268225825451804,-0.17850690500249466,-0.13878857107014486,1.895488145484403,1.36395989578361,0.0016787691221244712,0.0008622317269512388,0.49834983498349833,0.30846780359729675,0.6270627062706271
1,74,tech10_sent20_lookback365_hgb100x3_lr0.03,ema_ab0.85_as0.12_top3_p0.49_sent1.2_trend_fee0.001,A 股,10,20,365,100,3,0.03,ema,3,0.49,1.2,True,0.85,0.12,0.001,True,303,113,0.37293729372937295,0.6121502768411136,0.27864357014025165,0.3335067067008619,0.4876325824980685,0.2268225825451804,-0.15427096745939495,-0.13878857107014486,2.0003965830458528,1.36395989578361,0.0016639661402898047,0.0008622317269512388,0.49504950495049505,0.2813123645020366,0.9471947194719472
1,68,tech10_sent20_lookback365_hgb100x3_lr0.03,ema_ab0.85_as0.12_top2_p0.5_sent1.6_trend_fee0.001,A 股,10,20,365,100,3,0.03,ema,2,0.5,1.6,True,0.85,0.12,0.001,True,303,105,0.3465346534653465,0.608306421864629,0.27864357014025165,0.32966285172437737,0.48468203722175907,0.2268225825451804,-0.17850690500249466,-0.13878857107014486,1.9123779245588017,1.36395989578361,0.0016644490754659299,0.0008622317269512388,0.5016501650165016,0.30652366906739487,0.6237623762376238
1,53,tech10_sent20_lookback365_hgb100x3_lr0.03,ema_ab0.85_as0.12_top2_p0.498_sent1.2_no_trend_fee0.001,A 股,10,20,365,100,3,0.03,ema,2,0.498,1.2,False,0.85,0.12,0.001,True,303,138,0.45544554455445546,0.6080158927789723,0.27864357014025165,0.3293723226387206,0.4844589787150191,0.2268225825451804,-0.22211384958802227,-0.13878857107014486,1.6195284505611636,1.36395989578361,0.001708650585673593,0.0008622317269512388,0.5082508250825083,0.35834153119596646,0.834983498349835
1,91,tech10_sent20_lookback365_hgb100x3_lr0.03,ema_ab0.6_as0.05_top3_p0.498_sent1.6_trend_fee0.001,A 股,10,20,365,100,3,0.03,ema,3,0.498,1.6,True,0.6,0.05,0.001,True,303,107,0.35313531353135313,0.6074162141015431,0.27864357014025165,0.32877264396129147,0.48399854404737463,0.2268225825451804,-0.19223420084343978,-0.13878857107014486,1.6527313630571203,1.36395989578361,0.0017005944059410019,0.0008622317269512388,0.504950495049505,0.16077287645759858,0.8811881188118812
1,88,tech10_sent20_lookback365_hgb100x3_lr0.03,ema_ab0.6_as0.05_top3_p0.498_sent1.2_no_trend_fee0.001,A 股,10,20,365,100,3,0.03,ema,3,0.498,1.2,False,0.6,0.05,0.001,True,303,138,0.45544554455445546,0.6022644752625985,0.27864357014025165,0.32362090512234687,0.48004183466812655,0.2268225825451804,-0.21147797352787778,-0.13878857107014486,1.516160654162773,1.36395989578361,0.0017189994302740266,0.0008622317269512388,0.5115511551155115,0.16885826174594648,1.1782178217821782
1,85,tech10_sent20_lookback365_hgb100x3_lr0.03,ema_ab0.6_as0.05_top3_p0.498_sent1.2_trend_fee0.001,A 股,10,20,365,100,3,0.03,ema,3,0.498,1.2,True,0.6,0.05,0.001,True,303,106,0.34983498349834985,0.6000047379312392,0.27864357014025165,0.32136116779098756,0.4783056047618359,0.2268225825451804,-0.19223420084343978,-0.13878857107014486,1.6390144132823539,1.36395989578361,0.0016850997482943822,0.0008622317269512388,0.504950495049505,0.16062857024513227,0.8712871287128713
1,62,tech10_sent20_lookback365_hgb100x3_lr0.03,ema_ab0.85_as0.12_top2_p0.5_sent1.2_trend_fee0.001,A 股,10,20,365,100,3,0.03,ema,2,0.5,1.2,True,0.85,0.12,0.001,True,303,104,0.3432343234323432,0.5962295597135778,0.27864357014025165,0.3175859895733262,0.4754040910036552,0.2268225825451804,-0.17850690500249466,-0.13878857107014486,1.8874159028673827,1.36395989578361,0.0016391178884771612,0.0008622317269512388,0.5016501650165016,0.30544523863002304,0.6171617161716172
1,103,tech10_sent20_lookback365_hgb100x3_lr0.03,ema_ab0.6_as0.05_top3_p0.5_sent1.6_trend_fee0.001,A 股,10,20,365,100,3,0.03,ema,3,0.5,1.6,True,0.6,0.05,0.001,True,303,105,0.3465346534653465,0.5915892894575709,0.27864357014025165,0.3129457193173193,0.47183610469261494,0.2268225825451804,-0.19223420084343978,-0.13878857107014486,1.6422169033611531,1.36395989578361,0.0016639897333647269,0.0008622317269512388,0.5115511551155115,0.15849932551204549,0.8679867986798679
1,100,tech10_sent20_lookback365_hgb100x3_lr0.03,ema_ab0.6_as0.05_top3_p0.5_sent1.2_no_trend_fee0.001,A 股,10,20,365,100,3,0.03,ema,3,0.5,1.2,False,0.6,0.05,0.001,True,303,137,0.4521452145214521,0.5898217254963896,0.27864357014025165,0.3111781553561379,0.47047653303967363,0.2268225825451804,-0.21147797352787778,-0.13878857107014486,1.498621653876265,1.36395989578361,0.001692033239877467,0.0008622317269512388,0.5082508250825083,0.16820648777112426,1.165016501650165
1,65,tech10_sent20_lookback365_hgb100x3_lr0.03,ema_ab0.85_as0.12_top2_p0.5_sent1.2_no_trend_fee0.001,A 股,10,20,365,100,3,0.03,ema,2,0.5,1.2,False,0.85,0.12,0.001,True,303,137,0.4521452145214521,0.586803871080906,0.27864357014025165,0.3081603009406544,0.46815467697647284,0.2268225825451804,-0.22211384958802227,-0.13878857107014486,1.5917847626496398,1.36395989578361,0.001661985273998848,0.0008622317269512388,0.5115511551155115,0.3565340231755756,0.8283828382838284
1,97,tech10_sent20_lookback365_hgb100x3_lr0.03,ema_ab0.6_as0.05_top3_p0.5_sent1.2_trend_fee0.001,A 股,10,20,365,100,3,0.03,ema,3,0.5,1.2,True,0.6,0.05,0.001,True,303,104,0.3432343234323432,0.5842503981393399,0.27864357014025165,0.3056068279990882,0.46618952301032524,0.2268225825451804,-0.19223420084343978,-0.13878857107014486,1.6282977786476716,1.36395989578361,0.0016484950731844254,0.0008622317269512388,0.5115511551155115,0.1583550192160111,0.858085808580858
1,20,tech10_sent20_lookback365_hgb100x3_lr0.03,ema_ab0.85_as0.12_top1_p0.498_sent1.6_trend_fee0.001,A 股,10,20,365,100,3,0.03,ema,1,0.498,1.6,True,0.85,0.12,0.001,True,303,107,0.35313531353135313,0.5837136205468394,0.27864357014025165,0.30507005040658774,0.46577635093410175,0.2268225825451804,-0.2187379677954706,-0.13878857107014486,1.6817396822369062,1.36395989578361,0.0016376319103091855,0.0008622317269512388,0.49504950495049505,0.3492732941620168,0.35313531353135313
